,drift_rate,f_start,snr,driftrate_idx,channel_idx,beam_idx,boxcar_size,n_integration
5099,-5.108505530358176,8420.673485845327,16183757.0,534.0,255276.0,0.0,8.0,16.0
4642,-2.362922970034587,8420.934621244669,16183488.0,247.0,161812.0,0.0,8.0,16.0
4614,-6.237351321710732,8420.950580388308,16183482.0,652.0,156100.0,0.0,8.0,16.0
4831,-3.3387049252715424,8420.831442810595,16183451.0,349.0,198741.0,0.0,8.0,16.0
4827,-2.6499176627513386,8420.833359472454,16183402.0,277.0,198055.0,0.0,8.0,16.0
4650,-0.45919150834680234,8420.930000022054,16183391.0,48.0,163466.0,0.0,8.0,16.0
4992,-3.3865373740576676,8420.73825839907,16183359.0,354.0,232093.0,0.0,8.0,16.0
4590,-0.1339308566011507,8420.963843353093,16183313.0,14.0,151353.0,0.0,8.0,16.0
4900,-2.6307846832368886,8420.792567543685,16182394.0,275.0,212655.0,0.0,8.0,16.0
4757,-6.380848668069108,8420.872391201556,16182278.0,667.0,184085.0,0.0,8.0,16.0
5128,-2.286391051976787,8420.657135546207,16181920.0,239.0,261128.0,0.0,8.0,16.0
4643,-6.887872625202036,8420.933523215353,16181746.0,720.0,162205.0,0.0,8.0,16.0
4929,-7.404463072092188,8420.776991173625,16181405.0,774.0,218230.0,0.0,8.0,16.0
4725,-0.8992500371791546,8420.889540575445,16181227.0,94.0,177947.0,0.0,8.0,16.0
5098,-7.069635930589311,8420.674270950258,16180445.0,739.0,254995.0,0.0,8.0,16.0
4963,-1.4828059123698827,8420.75609229505,16180388.0,155.0,225710.0,0.0,8.0,16.0
5087,-2.2385586031906617,8420.681783929467,16180088.0,234.0,252306.0,0.0,8.0,16.0
4793,-0.6792207727629785,8420.852000825107,16179912.0,71.0,191383.0,0.0,8.0,16.0
4673,-7.930620008739566,8420.917318202555,16179630.0,829.0,168005.0,0.0,8.0,16.0
4689,-1.5784708099421332,8420.909372158349,16179376.0,165.0,170849.0,0.0,8.0,16.0
4632,-7.127034869132662,8420.940681360662,16179253.0,745.0,159643.0,0.0,8.0,16.0
4860,-4.333619860022948,8420.815254561603,16179113.0,453.0,204535.0,0.0,8.0,16.0
4592,-4.151856554635671,8420.962957665324,16178840.0,434.0,151670.0,0.0,8.0,16.0
4856,-4.955441694242576,8420.817914418876,16178704.0,518.0,203583.0,0.0,8.0,16.0
4693,-2.544686275421863,8420.906986109912,16178577.0,266.0,171703.0,0.0,8.0,16.0
4800,-5.959923118751206,8420.84755282849,16178391.0,623.0,192975.0,0.0,8.0,16.0
5022,-6.3712821783118825,8420.718804001808,16178152.0,666.0,239056.0,0.0,8.0,16.0
5028,-5.299835325502677,8420.714484527707,16177939.0,554.0,240602.0,0.0,8.0,16.0
4923,-2.4107554188207123,8420.780522748828,16177799.0,252.0,216966.0,0.0,8.0,16.0
4750,-7.988018947282916,8420.875618234277,16177795.0,835.0,182930.0,0.0,8.0,16.0
4934,-5.921657159722305,8420.77361047268,16177698.0,619.0,219440.0,0.0,8.0,16.0
5075,-1.0618803630519804,8420.688383281231,16177131.0,111.0,249944.0,0.0,8.0,16.0
4820,-7.978452457525691,8420.83698604256,16177097.0,834.0,196757.0,0.0,8.0,16.0
4767,-4.955441694242576,8420.866325497627,16177010.0,518.0,186256.0,0.0,8.0,16.0
4797,-5.845125241664505,8420.850086957216,16176957.0,611.0,192068.0,0.0,8.0,16.0
4645,-6.199085362681832,8420.932332985103,16176936.0,648.0,162631.0,0.0,8.0,16.0
4646,-2.726449580809139,8420.932028442621,16176912.0,285.0,162740.0,0.0,8.0,16.0
4819,-4.457984226866873,8420.837662182748,16176778.0,466.0,196515.0,0.0,8.0,16.0
5030,-1.4349734635837574,8420.713495463133,16176714.0,150.0,240956.0,0.0,8.0,16.0
4785,-3.0038777837686657,8420.85644043982,16176706.0,314.0,189794.0,0.0,8.0,16.0
4706,-1.6550027279999335,8420.900342054665,16176580.0,173.0,174081.0,0.0,8.0,16.0
4746,-5.318968305017127,8420.878157950938,16176110.0,556.0,182021.0,0.0,8.0,16.0
4961,-5.405066712832153,8420.757193118334,16176078.0,565.0,225316.0,0.0,8.0,16.0
4666,-4.668447001525824,8420.920704491436,16175864.0,488.0,166793.0,0.0,8.0,16.0
4984,-0.3539601210173268,8420.744765549898,16175354.0,37.0,229764.0,0.0,8.0,16.0
4857,-1.0427473835375303,8420.817621052265,16175257.0,109.0,203688.0,0.0,8.0,16.0
4586,-1.1384122811097808,8420.966145582497,16175016.0,119.0,150529.0,0.0,8.0,16.0
4736,-4.821510837641425,8420.883664861321,16175004.0,504.0,180050.0,0.0,8.0,16.0
4791,-5.290268835745453,8420.852934010327,16174873.0,553.0,191049.0,0.0,8.0,16.0
4715,-3.128242150612591,8420.895628631115,16174843.0,327.0,175768.0,0.0,8.0,16.0
4623,-2.908212886196415,8420.94549536705,16174197.0,304.0,157920.0,0.0,8.0,16.0
4765,-0.3061276722312016,8420.867859385908,16174156.0,32.0,185707.0,0.0,8.0,16.0
4840,-7.739290213595065,8420.826002955437,16173962.0,809.0,200688.0,0.0,8.0,16.0
4882,-3.88399484143337,8420.803030952811,16173665.0,406.0,208910.0,0.0,8.0,16.0
5040,-1.6837021972716086,8420.707334764302,16173593.0,176.0,243161.0,0.0,8.0,16.0
5048,-2.506420316392963,8420.703046023846,16173207.0,262.0,244696.0,0.0,8.0,16.0
4976,-4.285787411236822,8420.748805627227,16173147.0,448.0,228318.0,0.0,8.0,16.0
5043,-0.9183830166936047,8420.705879107118,16172712.0,96.0,243682.0,0.0,8.0,16.0
5021,-7.681891275051714,8420.719815418124,16172585.0,803.0,238694.0,0.0,8.0,16.0
4903,-0.32526065174565166,8420.791458338499,16172443.0,34.0,213052.0,0.0,8.0,16.0
4562,-0.8322846088785792,8420.9797186777,16172381.0,87.0,145671.0,0.0,8.0,16.0
5058,-4.161423044392897,8420.697539113462,16172264.0,435.0,246667.0,0.0,8.0,16.0
5031,-4.304920390751272,8420.713137835264,16172051.0,450.0,241084.0,0.0,8.0,16.0
4872,-2.7934150091097143,8420.808658003807,16172017.0,292.0,206896.0,0.0,8.0,16.0
4839,-1.6741357075143837,8420.826363377273,16171740.0,175.0,200559.0,0.0,8.0,16.0
4895,-6.72524229932921,8420.795473270118,16171677.0,703.0,211615.0,0.0,8.0,16.0
4897,-0.32526065174565166,8420.794394798577,16171175.0,34.0,212001.0,0.0,8.0,16.0
4850,-0.18176330538727595,8420.820940285921,16171090.0,19.0,202500.0,0.0,8.0,16.0
5077,-5.252002876716552,8420.686757192016,16170984.0,549.0,250526.0,0.0,8.0,16.0
4676,-1.8176330538727594,8420.916320756078,16170346.0,190.0,168362.0,0.0,8.0,16.0
4875,-5.472032141132728,8420.80703470856,16170166.0,572.0,207477.0,0.0,8.0,16.0
4899,-3.702231536046094,8420.792883262038,16169978.0,387.0,212542.0,0.0,8.0,16.0
5103,-7.299231684762713,8420.670851133764,16169223.0,763.0,256219.0,0.0,8.0,16.0
5072,-4.075324636577871,8420.689400285482,16169181.0,426.0,249580.0,0.0,8.0,16.0
4668,-4.075324636577871,8420.91939970851,16168998.0,426.0,167260.0,0.0,8.0,16.0
4884,-6.85917315593036,8420.8013266325,16168695.0,717.0,209520.0,0.0,8.0,16.0
4892,-3.702231536046094,8420.79709097743,16168489.0,387.0,211036.0,0.0,8.0,16.0
4584,-5.491165120647178,8420.96708714962,16168428.0,574.0,150192.0,0.0,8.0,16.0
4812,-0.5548564059190528,8420.842026360333,16168397.0,58.0,194953.0,0.0,8.0,16.0
4753,-2.745582560323589,8420.874143019319,16168302.0,287.0,183458.0,0.0,8.0,16.0
4867,-3.5491676999304933,8420.811217278242,16168258.0,371.0,205980.0,0.0,8.0,16.0
4783,-3.5970001487166186,8420.857812277973,16168140.0,376.0,189303.0,0.0,8.0,16.0
4837,-3.0421437427975655,8420.82795035094,16167865.0,318.0,199991.0,0.0,8.0,16.0
4822,-3.080409701826466,8420.835734345019,16167645.0,322.0,197205.0,0.0,8.0,16.0
4935,-1.4158404840693073,8420.773171819746,16167558.0,148.0,219597.0,0.0,8.0,16.0
4636,-7.366197113063288,8420.938733965158,16167311.0,770.0,160340.0,0.0,8.0,16.0
4647,-0.2582952234450763,8420.931665226817,16166891.0,27.0,162870.0,0.0,8.0,16.0
4830,-4.9267422249709005,8420.831811614335,16166851.0,515.0,198609.0,0.0,8.0,16.0
4824,-2.5733857446935384,8420.834896154702,16166667.0,269.0,197505.0,0.0,8.0,16.0
4665,-5.108505530358176,8420.921525917947,16166488.0,534.0,166499.0,0.0,8.0,16.0
5130,-1.6358697484854834,8420.656143687665,16166454.0,171.0,261483.0,0.0,8.0,16.0
4842,-1.157545260624231,8420.824963599443,16166385.0,121.0,201060.0,0.0,8.0,16.0
4801,-2.87951341692474,8420.846899040043,16166288.0,301.0,193209.0,0.0,8.0,16.0
4714,-3.262173007213742,8420.895947143435,16166016.0,341.0,175654.0,0.0,8.0,16.0
5015,-7.5001279696644385,8420.72359006852,16165707.0,784.0,237343.0,0.0,8.0,16.0
4719,-1.0236144040230803,8420.892739668489,16165504.0,107.0,176802.0,0.0,8.0,16.0
4940,-7.002670502288736,8420.770168304443,16164754.0,732.0,220672.0,0.0,8.0,16.0
4705,-5.72076087482058,8420.900627039373,16164740.0,598.0,173979.0,0.0,8.0,16.0
4541,-0.2774282029595264,8420.991165563464,16164494.0,29.0,141574.0,0.0,8.0,16.0
4675,-4.9267422249709005,8420.91671191156,16164307.0,515.0,168222.0,0.0,8.0,16.0
4991,-4.151856554635671,8420.738976448774,16163737.0,434.0,231836.0,0.0,8.0,16.0
5006,-4.343186349780172,8420.729398727417,16163623.0,454.0,235264.0,0.0,8.0,16.0
4681,-3.2717394969709668,8420.913990586996,16163508.0,342.0,169196.0,0.0,8.0,16.0
4717,-7.079202420346537,8420.893625356257,16163480.0,740.0,176485.0,0.0,8.0,16.0
4605,-6.3712821783118825,8420.956257730722,16163449.0,666.0,154068.0,0.0,8.0,16.0
4960,-3.2717394969709668,8420.757804997265,16162995.0,342.0,225097.0,0.0,8.0,16.0
4612,-1.2053777094103562,8420.952217653394,16162651.0,126.0,155514.0,0.0,8.0,16.0
4926,-1.2723431377109315,8420.779215171933,16162087.0,133.0,217434.0,0.0,8.0,16.0
4644,-7.930620008739566,8420.933076180518,16161988.0,829.0,162365.0,0.0,8.0,16.0
4694,-6.342582709040208,8420.906575396657,16161634.0,663.0,171850.0,0.0,8.0,16.0
4703,-4.037058677548971,8420.902289450169,16161409.0,422.0,173384.0,0.0,8.0,16.0
5035,-5.75902683384948,8420.710595324636,16160149.0,602.0,241994.0,0.0,8.0,16.0
5027,-5.615529487491104,8420.715238898993,16159718.0,587.0,240332.0,0.0,8.0,16.0
4925,-3.1569416198842664,8420.779656618834,16159596.0,330.0,217276.0,0.0,8.0,16.0
4873,-7.490561479907213,8420.808213762939,16159236.0,783.0,207055.0,0.0,8.0,16.0
5096,-6.419114627098008,8420.675327070057,16158942.0,671.0,254617.0,0.0,8.0,16.0
5023,-2.7742820295952644,8420.71804124862,16158810.0,290.0,239329.0,0.0,8.0,16.0
4809,-2.8316809681386146,8420.84355186671,16158578.0,296.0,194407.0,0.0,8.0,16.0
5011,-1.7793670948438591,8420.726221986115,16158438.0,186.0,236401.0,0.0,8.0,16.0
4885,-4.467550716624098,8420.800728723407,16158376.0,467.0,209734.0,0.0,8.0,16.0
4764,-1.8654655026588847,8420.86827289313,16158192.0,195.0,185559.0,0.0,8.0,16.0
4754,-0.17219681563005088,8420.873849652708,16157816.0,18.0,183563.0,0.0,8.0,16.0
4836,-7.414029561849413,8420.82826886326,16157721.0,775.0,199877.0,0.0,8.0,16.0
4559,-1.0331808937803053,8420.981367118657,16157717.0,108.0,145081.0,0.0,8.0,16.0
4745,-4.821510837641425,8420.878507196903,16157663.0,504.0,181896.0,0.0,8.0,16.0
5108,-3.443936312601018,8420.668018050492,16157617.0,360.0,257233.0,0.0,8.0,16.0
4674,-0.06696542830057535,8420.917024835944,16157048.0,7.0,168110.0,0.0,8.0,16.0
4649,-2.9847448042542153,8420.93085218221,16157041.0,312.0,163161.0,0.0,8.0,16.0
5078,-4.706712960554724,8420.685824006796,16156912.0,492.0,250860.0,0.0,8.0,16.0
4974,-7.710590744323389,8420.749492943287,16156803.0,806.0,228072.0,0.0,8.0,16.0
4956,-1.6741357075143837,8420.76030280441,16156767.0,175.0,224203.0,0.0,8.0,16.0
4713,-2.908212886196415,8420.896475203335,16156109.0,304.0,175465.0,0.0,8.0,16.0
5034,-2.142893705618411,8420.710986480117,16155806.0,224.0,241854.0,0.0,8.0,16.0
4659,-3.7787634541038946,8420.924428850412,16155542.0,395.0,165460.0,0.0,8.0,16.0
4635,-4.678013491283049,8420.939049683511,16155372.0,489.0,160227.0,0.0,8.0,16.0
4577,-5.232869897202102,8420.971194282174,16155262.0,547.0,148722.0,0.0,8.0,16.0
4769,-1.1958112196531312,8420.86489778012,16155251.0,125.0,186767.0,0.0,8.0,16.0
4569,-1.3201755864970568,8420.975804328918,16154881.0,138.0,147072.0,0.0,8.0,16.0
5069,-5.070239571329276,8420.691057108343,16154702.0,530.0,248987.0,0.0,8.0,16.0
4806,-2.544686275421863,8420.844809152186,16153886.0,266.0,193957.0,0.0,8.0,16.0
5065,-3.82659590289002,8420.69345433265,16153870.0,400.0,248129.0,0.0,8.0,16.0
4633,-2.5925187242079883,8420.9403404966,16153651.0,271.0,159765.0,0.0,8.0,16.0
4730,-3.434369822843793,8420.887179672718,16153241.0,359.0,178792.0,0.0,8.0,16.0
5120,-6.294750260254083,8420.660739764571,16153179.0,658.0,259838.0,0.0,8.0,16.0
4661,-2.324657011005687,8420.923476107419,16152835.0,243.0,165801.0,0.0,8.0,16.0
4941,-2.908212886196415,8420.769564807415,16152699.0,304.0,220888.0,0.0,8.0,16.0
4841,-0.49745746737570257,8420.825622975826,16152629.0,52.0,200824.0,0.0,8.0,16.0
5132,-0.1339308566011507,8420.65479978919,16152228.0,14.0,261964.0,0.0,8.0,16.0
4571,-4.391018798566297,8420.974639244378,16151213.0,459.0,147489.0,0.0,8.0,16.0
4795,-0.2774282029595264,8420.851299539208,16150883.0,29.0,191634.0,0.0,8.0,16.0
4652,-0.7079202420346536,8420.928245410323,16150594.0,74.0,164094.0,0.0,8.0,16.0
4695,-1.0236144040230803,8420.90614233166,16150199.0,107.0,172005.0,0.0,8.0,16.0
5046,-6.046021526566231,8420.704294927418,16150038.0,632.0,244249.0,0.0,8.0,16.0
5029,-4.744978919583624,8420.714093372226,16150015.0,496.0,240742.0,0.0,8.0,16.0
4838,-6.333016219282983,8420.827045105398,16149878.0,662.0,200315.0,0.0,8.0,16.0
4770,-2.8029814988669393,8420.864559710026,16149498.0,293.0,186888.0,0.0,8.0,16.0
4686,-1.941997420716685,8420.911266468465,16148932.0,203.0,170171.0,0.0,8.0,16.0
5047,-0.7461862010635538,8420.703632757068,16148871.0,78.0,244486.0,0.0,8.0,16.0
4712,-7.442729031121088,8420.896992087364,16148591.0,778.0,175280.0,0.0,8.0,16.0
5067,-0.392226080046227,8420.692065730691,16147767.0,41.0,248626.0,0.0,8.0,16.0
4967,-0.3539601210173268,8420.753826387227,16147725.0,37.0,226521.0,0.0,8.0,16.0
4888,-7.988018947282916,8420.799122191966,16147569.0,835.0,210309.0,0.0,8.0,16.0
4906,-0.2869946927167515,8420.789949595928,16146700.0,30.0,213592.0,0.0,8.0,16.0
4669,-7.528827438936114,8420.919061638415,16146655.0,787.0,167381.0,0.0,8.0,16.0
4970,-5.376367243560478,8420.75178399682,16146550.0,562.0,227252.0,0.0,8.0,16.0
4894,-0.21046277465895108,8420.795917510986,16146471.0,22.0,211456.0,0.0,8.0,16.0
4905,-0.8705505679074795,8420.790410600603,16145398.0,91.0,213427.0,0.0,8.0,16.0
4975,-6.524346014427484,8420.749174430966,16145393.0,682.0,228186.0,0.0,8.0,16.0
4802,-4.209255493179022,8420.846452005208,16145348.0,440.0,193369.0,0.0,8.0,16.0
4869,-2.1907261544045364,8420.809607952833,16145263.0,229.0,206556.0,0.0,8.0,16.0
4602,-6.773074748115335,8420.957668684423,16145236.0,708.0,153563.0,0.0,8.0,16.0
4685,-3.711798025803319,8420.91166600585,16144774.0,388.0,170028.0,0.0,8.0,16.0
4938,-4.391018798566297,8420.771392062306,16144695.0,459.0,220234.0,0.0,8.0,16.0
4979,-2.544686275421863,8420.747531577945,16144587.0,266.0,228774.0,0.0,8.0,16.0
4593,-2.0089628490172604,8420.962485484779,16144436.0,210.0,151839.0,0.0,8.0,16.0
4761,-5.022407122543151,8420.870021916926,16143880.0,525.0,184933.0,0.0,8.0,16.0
4678,-5.232869897202102,8420.915527269244,16143718.0,547.0,168646.0,0.0,8.0,16.0
5041,-3.4726357818726927,8420.706991106272,16143602.0,363.0,243284.0,0.0,8.0,16.0
4782,-5.022407122543151,8420.85815872997,16143279.0,525.0,189179.0,0.0,8.0,16.0
4953,-5.098939040600952,8420.761722140014,16143093.0,533.0,223695.0,0.0,8.0,16.0
4876,-2.9751783144969903,8420.80642003566,16142960.0,311.0,207697.0,0.0,8.0,16.0
4981,-7.595792867236689,8420.746615156531,16142773.0,794.0,229102.0,0.0,8.0,16.0
4870,-0.8418510986358043,8420.809289440513,16142743.0,88.0,206670.0,0.0,8.0,16.0
4808,-1.8845984821733346,8420.843901112676,16142275.0,197.0,194282.0,0.0,8.0,16.0
4599,-3.8074629233755695,8420.959127135575,16142070.0,398.0,153041.0,0.0,8.0,16.0
4611,-7.74885670335229,8420.952809974551,16142013.0,810.0,155302.0,0.0,8.0,16.0
4898,-7.404463072092188,8420.793693512678,16141627.0,774.0,212252.0,0.0,8.0,16.0
4648,-0.9470824859652799,8420.931335538626,16141008.0,99.0,162988.0,0.0,8.0,16.0
4692,-2.8986463964391898,8420.907564461231,16140191.0,303.0,171496.0,0.0,8.0,16.0
5002,-3.950960269733945,8420.731667429209,16139981.0,413.0,234452.0,0.0,8.0,16.0
4700,-0.2774282029595264,8420.903898775578,16138615.0,29.0,172808.0,0.0,8.0,16.0
4711,-3.4726357818726927,8420.897492207587,16138611.0,363.0,175101.0,0.0,8.0,16.0
4564,-5.376367243560478,8420.978578738868,16138222.0,562.0,146079.0,0.0,8.0,16.0
4618,-6.007755567537331,8420.948311686516,16137990.0,628.0,156912.0,0.0,8.0,16.0
4735,-6.5626119734563835,8420.884187333286,16136713.0,686.0,179863.0,0.0,8.0,16.0
4638,-0.8035851396069041,8420.936806127429,16136375.0,84.0,161030.0,0.0,8.0,16.0
4965,-0.0,8420.754957944155,16136186.0,0.0,226116.0,0.0,8.0,16.0
5094,-0.05739893854335029,8420.676212757826,16136033.0,6.0,254300.0,0.0,8.0,16.0
4871,-1.750667625572184,8420.80897372216,16135896.0,183.0,206783.0,0.0,8.0,16.0
4881,-5.950356628993981,8420.803774148226,16135572.0,622.0,208644.0,0.0,8.0,16.0
4861,-2.0376623182889353,8420.8143632859,16135551.0,213.0,204854.0,0.0,8.0,16.0
5064,-3.4630692921154678,8420.69401871413,16135333.0,362.0,247927.0,0.0,8.0,16.0
4710,-3.7404974950749943,8420.898243784904,16134503.0,391.0,174832.0,0.0,8.0,16.0
4959,-3.9413937799767202,8420.75869627297,16134415.0,412.0,224778.0,0.0,8.0,16.0
4902,-6.495646545155808,8420.79180199653,16134331.0,679.0,212929.0,0.0,8.0,16.0
5037,-1.5976037894565833,8420.709581114352,16134073.0,167.0,242357.0,0.0,8.0,16.0
4575,-7.614925846751139,8420.97245156765,16134063.0,796.0,148272.0,0.0,8.0,16.0
4777,-1.3201755864970568,8420.8610560745,16133945.0,138.0,188142.0,0.0,8.0,16.0
4684,-5.75902683384948,8420.912554487586,16133913.0,602.0,169710.0,0.0,8.0,16.0
4578,-4.3718858190518475,8420.970889739692,16133572.0,457.0,148831.0,0.0,8.0,16.0
4624,-1.2245106889248063,8420.945109799504,16133342.0,128.0,158058.0,0.0,8.0,16.0
4821,-5.098939040600952,8420.8360388875,16132929.0,533.0,197096.0,0.0,8.0,16.0
4749,-0.2869946927167515,8420.876453630626,16132916.0,30.0,182631.0,0.0,8.0,16.0
4901,-6.084287485595131,8420.792162418365,16130578.0,636.0,212800.0,0.0,8.0,16.0
4595,-6.2660507909824075,8420.961462892592,16130225.0,655.0,152205.0,0.0,8.0,16.0
5107,-4.3718858190518475,8420.668481849134,16129980.0,457.0,257067.0,0.0,8.0,16.0
4556,-0.44005852883235225,8420.983269810677,16129663.0,46.0,144400.0,0.0,8.0,16.0
4631,-4.98414116351425,8420.94128485769,16129288.0,521.0,159427.0,0.0,8.0,16.0
4954,-3.769196964346669,8420.761020854115,16128721.0,394.0,223946.0,0.0,8.0,16.0
4909,-5.137204999629851,8420.788541436195,16128202.0,537.0,214096.0,0.0,8.0,16.0
4727,-3.2813059867281917,8420.888308435678,16128106.0,343.0,178388.0,0.0,8.0,16.0
4945,-5.81642577239283,8420.76715361327,16127846.0,608.0,221751.0,0.0,8.0,16.0
4810,-0.7366197113063288,8420.84302380681,16126963.0,77.0,194596.0,0.0,8.0,16.0
4958,-6.677409850543085,8420.759280212224,16126676.0,698.0,224569.0,0.0,8.0,16.0
4947,-5.252002876716552,8420.766360126436,16126480.0,549.0,222035.0,0.0,8.0,16.0
4561,-4.8406438171558746,8420.980218797922,16126242.0,506.0,145492.0,0.0,8.0,16.0
4937,-1.3201755864970568,8420.771922916174,16124493.0,138.0,220044.0,0.0,8.0,16.0
4852,-3.4248033330865675,8420.819998718798,16124459.0,358.0,202837.0,0.0,8.0,16.0
4709,-1.8176330538727594,8420.89859303087,16123921.0,190.0,174707.0,0.0,8.0,16.0
5084,-7.232266256462137,8420.683312229812,16123910.0,756.0,251759.0,0.0,8.0,16.0
5038,-5.079806061086501,8420.70916481316,16123494.0,531.0,242506.0,0.0,8.0,16.0
4634,-7.480994990149989,8420.939820818603,16123412.0,782.0,159951.0,0.0,8.0,16.0
4849,-1.3106090967398318,8420.821303501725,16123159.0,137.0,202370.0,0.0,8.0,16.0
4708,-4.9650081839998,8420.899263583124,16122551.0,519.0,174467.0,0.0,8.0,16.0
4920,-7.538393928693338,8420.781813561916,16122438.0,788.0,216504.0,0.0,8.0,16.0
4728,-7.78712266238119,8420.8880122751,16122158.0,814.0,178494.0,0.0,8.0,16.0
4756,-5.137204999629851,8420.873053371906,16121787.0,537.0,183848.0,0.0,8.0,16.0
4663,-3.692665046288869,8420.922540128231,16119508.0,386.0,166136.0,0.0,8.0,16.0
5013,-7.863654580438991,8420.724615454674,16119375.0,822.0,236976.0,0.0,8.0,16.0
4588,-5.653795446520004,8420.9650978446,16118989.0,591.0,150904.0,0.0,8.0,16.0
4978,-0.42092554931790216,8420.747936703265,16118406.0,44.0,228629.0,0.0,8.0,16.0
5001,-1.8941649719305598,8420.73204740882,16117901.0,198.0,234316.0,0.0,8.0,16.0
4853,-0.0191329795144501,8420.819498598576,16116778.0,2.0,203016.0,0.0,8.0,16.0
4601,-5.9886225880228805,8420.957976020873,16116306.0,626.0,153453.0,0.0,8.0,16.0
4803,-0.12436436684392564,8420.846153050661,16115860.0,13.0,193476.0,0.0,8.0,16.0
4729,-3.2143405584276166,8420.887573622167,16115152.0,336.0,178651.0,0.0,8.0,16.0
4880,-2.506420316392963,8420.80451734364,16114820.0,262.0,208378.0,0.0,8.0,16.0
4604,-2.8316809681386146,8420.956662856042,16114633.0,296.0,153923.0,0.0,8.0,16.0
4566,-0.9853484449941801,8420.977771282196,16114361.0,103.0,146368.0,0.0,8.0,16.0
5118,-5.252002876716552,8420.662388205528,16113326.0,549.0,259248.0,0.0,8.0,16.0
4877,-7.854088090681765,8420.805931091309,16111342.0,821.0,207872.0,0.0,8.0,16.0
4600,-1.568904320184908,8420.958476141095,16111274.0,164.0,153274.0,0.0,8.0,16.0
4854,-7.720157234080615,8420.819188468158,16110670.0,807.0,203127.0,0.0,8.0,16.0
4607,-3.310005455999867,8420.95516808331,16108768.0,346.0,154458.0,0.0,8.0,16.0
4907,-5.481598630889954,8420.7893460989,16108357.0,573.0,213808.0,0.0,8.0,16.0
4946,-6.514779524670258,8420.76675966382,16106566.0,681.0,221892.0,0.0,8.0,16.0
4807,-5.127638509872626,8420.84427550435,16106183.0,536.0,194148.0,0.0,8.0,16.0
4718,-5.3094018152599025,8420.893209055066,16106150.0,555.0,176634.0,0.0,8.0,16.0
4628,-7.433162541363863,8420.943251810968,16105231.0,777.0,158723.0,0.0,8.0,16.0
4896,-1.980263379745585,8420.794866979122,16105050.0,207.0,211832.0,0.0,8.0,16.0
4864,-7.280098705248262,8420.812784694135,16104646.0,761.0,205419.0,0.0,8.0,16.0
4865,-3.5396012101732683,8420.812242664397,16103780.0,370.0,205613.0,0.0,8.0,16.0
4964,-7.127034869132662,8420.755312778056,16102691.0,745.0,225989.0,0.0,8.0,16.0
4866,-7.222699766704912,8420.811709016562,16102362.0,755.0,205804.0,0.0,8.0,16.0
4919,-3.080409701826466,8420.78210413456,16098935.0,322.0,216400.0,0.0,8.0,16.0
4533,-4.391018798566297,8420.996152795851,16098584.0,459.0,139789.0,0.0,8.0,16.0
4613,-3.1952075789131666,8420.9511782974,16097814.0,334.0,155886.0,0.0,8.0,16.0
4918,-5.845125241664505,8420.782394707203,16096831.0,611.0,216296.0,0.0,8.0,16.0
4583,-1.4062739943120823,8420.968377962708,16095948.0,147.0,149730.0,0.0,8.0,16.0
4969,-6.390415157826333,8420.752407051623,16094874.0,668.0,227029.0,0.0,8.0,16.0
4817,-5.070239571329276,8420.838612131774,16094425.0,530.0,196175.0,0.0,8.0,16.0
4908,-4.859776796670325,8420.788949355483,16092547.0,508.0,213950.0,0.0,8.0,16.0
4568,-0.45919150834680234,8420.976287685335,16091262.0,48.0,146899.0,0.0,8.0,16.0
